aggregator,attack,round,num_honest,num_attackers,dim,byzantine_fraction,seed,distance_from_true_value,asr
trimmed_mean,gaussian,0,8,2,3,0.2,1,0.034995407,0.00068864395
trimmed_mean,gaussian,0,8,2,3,0.2,2,0.29505876,0.0037253506
trimmed_mean,gaussian,0,8,2,3,0.2,3,0.17768417,0.0040014964
trimmed_mean,gaussian,0,8,2,3,0.2,4,0.4095592,0.007669758
trimmed_mean,gaussian,0,8,2,3,0.2,5,0.21244168,0.004593292
trimmed_mean,gaussian,0,8,3,3,0.2,1,0.18081512,0.005477023
trimmed_mean,gaussian,0,8,3,3,0.2,2,0.97093874,0.01913276
trimmed_mean,gaussian,0,8,3,3,0.2,3,1.3613796,0.0463505
trimmed_mean,gaussian,0,8,3,3,0.2,4,0.3363995,0.010879551
trimmed_mean,gaussian,0,8,3,3,0.2,5,0.7791633,0.030624364
trimmed_mean,gaussian,0,8,4,3,0.2,1,1.1562532,0.07231365
trimmed_mean,gaussian,0,8,4,3,0.2,2,6.331779,0.13484234
trimmed_mean,gaussian,0,8,4,3,0.2,3,1.1430811,0.07196326
trimmed_mean,gaussian,0,8,4,3,0.2,4,0.56174254,0.012951387
trimmed_mean,gaussian,0,8,4,3,0.2,5,3.174501,0.099723205
trimmed_mean,sign_flipping,0,8,1,3,0.2,1,0.1174005,0.011035016
trimmed_mean,sign_flipping,0,8,1,3,0.2,2,0.2284999,0.02249205
trimmed_mean,sign_flipping,0,8,1,3,0.2,3,0.1553452,0.014537277
trimmed_mean,sign_flipping,0,8,1,3,0.2,4,0.1827352,0.016458778
trimmed_mean,sign_flipping,0,8,1,3,0.2,5,0.09834536,0.009313996
trimmed_mean,sign_flipping,0,8,2,3,0.2,1,0.20413044,0.019187164
trimmed_mean,sign_flipping,0,8,2,3,0.2,2,0.29505876,0.02904367
trimmed_mean,sign_flipping,0,8,2,3,0.2,3,0.17768417,0.016627768
trimmed_mean,sign_flipping,0,8,2,3,0.2,4,0.19785585,0.017820679
trimmed_mean,sign_flipping,0,8,2,3,0.2,5,0.17685027,0.016748961
trimmed_mean,sign_flipping,0,8,3,3,0.2,1,1.6869024,0.15855975
trimmed_mean,sign_flipping,0,8,3,3,0.2,2,1.6752249,0.16489828
trimmed_mean,sign_flipping,0,8,3,3,0.2,3,1.6205195,0.15164898
trimmed_mean,sign_flipping,0,8,3,3,0.2,4,1.6350672,0.14726888
trimmed_mean,sign_flipping,0,8,3,3,0.2,5,1.6433514,0.1556369
trimmed_mean,sign_flipping,0,8,4,3,0.2,1,2.805534,0.2637051
trimmed_mean,sign_flipping,0,8,4,3,0.2,2,2.7337797,0.26909554
trimmed_mean,sign_flipping,0,8,4,3,0.2,3,2.751705,0.25750583
trimmed_mean,sign_flipping,0,8,4,3,0.2,4,2.814926,0.25353757
trimmed_mean,sign_flipping,0,8,4,3,0.2,5,2.7571301,0.26111957
trimmed_mean,scaling,0,8,1,3,0.2,1,0.16864343,0.00019674361
trimmed_mean,scaling,0,8,1,3,0.2,2,0.18490294,0.00021561142
trimmed_mean,scaling,0,8,1,3,0.2,3,0.20637473,0.00024076746
trimmed_mean,scaling,0,8,1,3,0.2,4,0.3363995,0.00039260817
trimmed_mean,scaling,0,8,1,3,0.2,5,0.17629658,0.0002056565
trimmed_mean,scaling,0,8,2,3,0.2,1,0.26851684,0.0003132584
trimmed_mean,scaling,0,8,2,3,0.2,2,0.24468066,0.00028531696
trimmed_mean,scaling,0,8,2,3,0.2,3,0.2663055,0.0003106858
trimmed_mean,scaling,0,8,2,3,0.2,4,0.4095592,0.00047799206
trimmed_mean,scaling,0,8,2,3,0.2,5,0.26363784,0.00030754332
trimmed_mean,scaling,0,8,3,3,0.2,1,122.6751,0.14311582
trimmed_mean,scaling,0,8,3,3,0.2,2,122.62738,0.1429932
trimmed_mean,scaling,0,8,3,3,0.2,3,122.61956,0.14305434
trimmed_mean,scaling,0,8,3,3,0.2,4,122.72075,0.14322604
trimmed_mean,scaling,0,8,3,3,0.2,5,122.66228,0.1430901
trimmed_mean,scaling,0,8,4,3,0.2,1,214.48741,0.25022635
trimmed_mean,scaling,0,8,4,3,0.2,2,214.49577,0.250119
trimmed_mean,scaling,0,8,4,3,0.2,3,214.43628,0.25017247
trimmed_mean,scaling,0,8,4,3,0.2,4,214.4847,0.25032273
trimmed_mean,scaling,0,8,4,3,0.2,5,214.48422,0.25020382
trimmed_mean,alie,0,8,1,3,0.2,1,0.03913664,0.42861363
trimmed_mean,alie,0,8,1,3,0.2,2,0.17831935,1.1037915
trimmed_mean,alie,0,8,1,3,0.2,3,0.15948386,0.958382
trimmed_mean,alie,0,8,1,3,0.2,4,0.24532872,1.0286036
trimmed_mean,alie,0,8,1,3,0.2,5,0.11696375,1.3550637
trimmed_mean,alie,0,8,2,3,0.2,1,0.053838134,0.5896203
trimmed_mean,alie,0,8,2,3,0.2,2,0.17724852,1.0971631
trimmed_mean,alie,0,8,2,3,0.2,3,0.1576603,0.94742376
trimmed_mean,alie,0,8,2,3,0.2,4,0.24267572,1.0174801
trimmed_mean,alie,0,8,2,3,0.2,5,0.12832163,1.4866484
trimmed_mean,alie,0,8,3,3,0.2,1,0.073627934,0.5213387
trimmed_mean,alie,0,8,3,3,0.2,2,0.20422153,0.84243846
trimmed_mean,alie,0,8,3,3,0.2,3,0.14991409,0.9567943
trimmed_mean,alie,0,8,3,3,0.2,4,0.19486637,0.98385036
trimmed_mean,alie,0,8,3,3,0.2,5,0.10745792,0.8342449
trimmed_mean,alie,0,8,4,3,0.2,1,0.08150152,0.57708937
trimmed_mean,alie,0,8,4,3,0.2,2,0.2081675,0.858716
trimmed_mean,alie,0,8,4,3,0.2,3,0.14988543,0.9566113
trimmed_mean,alie,0,8,4,3,0.2,4,0.1890781,0.9546262
trimmed_mean,alie,0,8,4,3,0.2,5,0.1047103,0.8129136
median,gaussian,0,8,1,3,0.2,1,0.14348856,0.0015936969
median,gaussian,0,8,1,3,0.2,2,0.25875583,0.0023196624
median,gaussian,0,8,1,3,0.2,3,0.19033748,0.003377483
median,gaussian,0,8,1,3,0.2,4,0.38351867,0.02703705
median,gaussian,0,8,1,3,0.2,5,0.23758554,0.003972058
median,gaussian,0,8,2,3,0.2,1,0.062466953,0.0012292324
median,gaussian,0,8,2,3,0.2,2,0.3134358,0.0039573754
median,gaussian,0,8,2,3,0.2,3,0.21122901,0.0047569354
median,gaussian,0,8,2,3,0.2,4,0.42618325,0.007981075
median,gaussian,0,8,2,3,0.2,5,0.20903374,0.0045196074
median,gaussian,0,8,3,3,0.2,1,0.1402356,0.0042478396
median,gaussian,0,8,3,3,0.2,2,0.31922403,0.0062904446
median,gaussian,0,8,3,3,0.2,3,0.22862199,0.0077838274
median,gaussian,0,8,3,3,0.2,4,0.38351867,0.01240344
median,gaussian,0,8,3,3,0.2,5,0.27803183,0.0109278085
median,gaussian,0,8,4,3,0.2,1,0.12334582,0.0077142157
median,gaussian,0,8,4,3,0.2,2,0.31868774,0.0067868126
median,gaussian,0,8,4,3,0.2,3,0.20465925,0.012884428
median,gaussian,0,8,4,3,0.2,4,0.40145057,0.009255738
median,gaussian,0,8,4,3,0.2,5,0.37978566,0.011930519
median,sign_flipping,0,8,1,3,0.2,1,0.08129495,0.007641288
median,sign_flipping,0,8,1,3,0.2,2,0.25875583,0.025470246
median,sign_flipping,0,8,1,3,0.2,3,0.19033748,0.01781187
median,sign_flipping,0,8,1,3,0.2,4,0.2254732,0.020308144
median,sign_flipping,0,8,1,3,0.2,5,0.13344824,0.012638485
median,sign_flipping,0,8,2,3,0.2,1,0.17832181,0.016761292
median,sign_flipping,0,8,2,3,0.2,2,0.3134358,0.030852586
median,sign_flipping,0,8,2,3,0.2,3,0.21122901,0.01976691
median,sign_flipping,0,8,2,3,0.2,4,0.1650644,0.014867185
median,sign_flipping,0,8,2,3,0.2,5,0.12028673,0.011391997
median,sign_flipping,0,8,3,3,0.2,1,0.276333,0.025973817
median,sign_flipping,0,8,3,3,0.2,2,0.3872939,0.0381227
median,sign_flipping,0,8,3,3,0.2,3,0.24352281,0.02278898
median,sign_flipping,0,8,3,3,0.2,4,0.13494171,0.012154065
median,sign_flipping,0,8,3,3,0.2,5,0.2781462,0.026342398
median,sign_flipping,0,8,4,3,0.2,1,0.3795564,0.03567626
median,sign_flipping,0,8,4,3,0.2,2,0.430338,0.04235968
median,sign_flipping,0,8,4,3,0.2,3,0.29793623,0.027881013
median,sign_flipping,0,8,4,3,0.2,4,0.34515584,0.03108784
median,sign_flipping,0,8,4,3,0.2,5,0.33126894,0.031373493
median,scaling,0,8,1,3,0.2,1,0.13920565,0.00016240077
median,scaling,0,8,1,3,0.2,2,0.12832457,0.00014963657
median,scaling,0,8,1,3,0.2,3,0.22752711,0.00026544492
median,scaling,0,8,1,3,0.2,4,0.38351867,0.00044760044
median,scaling,0,8,1,3,0.2,5,0.23517078,0.00027433544
median,scaling,0,8,2,3,0.2,1,0.19433166,0.00022671215
median,scaling,0,8,2,3,0.2,2,0.14201252,0.00016559781
median,scaling,0,8,2,3,0.2,3,0.28596482,0.00033362137
median,scaling,0,8,2,3,0.2,4,0.42618325,0.00049739383
median,scaling,0,8,2,3,0.2,5,0.31905589,0.00037219052
median,scaling,0,8,3,3,0.2,1,0.29222682,0.00034091904
median,scaling,0,8,3,3,0.2,2,0.16638027,0.00019401251
median,scaling,0,8,3,3,0.2,3,0.35597622,0.0004153003
median,scaling,0,8,3,3,0.2,4,0.4713093,0.00055005995
median,scaling,0,8,3,3,0.2,5,0.40649268,0.0004741888
median,scaling,0,8,4,3,0.2,1,0.35847312,0.00041820365
median,scaling,0,8,4,3,0.2,2,0.29707187,0.00034640924
median,scaling,0,8,4,3,0.2,3,0.39735016,0.0004635693
median,scaling,0,8,4,3,0.2,4,0.49616632,0.0005790703
median,scaling,0,8,4,3,0.2,5,0.46917227,0.00054730684
median,alie,0,8,1,3,0.2,1,0.10194223,1.1164429
median,alie,0,8,1,3,0.2,2,0.16155167,1.0
median,alie,0,8,1,3,0.2,3,0.16640949,1.0
median,alie,0,8,1,3,0.2,4,0.21708588,0.9101882
median,alie,0,8,1,3,0.2,5,0.12910011,1.4956675
median,alie,0,8,2,3,0.2,1,0.09485494,1.038825
median,alie,0,8,2,3,0.2,2,0.16155167,1.0
